date,campaign_id,campaign_name,adset_id,adset_name,ad_id,ad_name,impressions,reach,clicks,spend,cpc,ctr,cpm,frequency,results,result_rate,purchase_value,roas,delta_spend_pct,delta_results_pct,checkout_initiations,checkout_rate,quality_ranking,engagement_ranking,conversion_ranking
2026-03-10,,F0 - 05 ESCALA DIÁRIA {PB. 01 OPEN} (CBO) 1-1-1,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F6 - [V04] 01 ESCALA VERTICAL PÚBLICO (CBO) 1-3-1 — Cópia — Cópia,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F6 - [V04] 01 ESCALA VERTICAL PÚBLICO (CBO) 1-3-1 — Cópia — Cópia,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F2.03 -  [V04] VSL 02 TESTE PÚBLICO  (CBO) 1-3-3 — Cópia — Cópia — Cópia,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 -  [V10] ESCALA 1-1-1 |22-45 INSTA| VSL2 (ABO) = 50/DIA — Cópia,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 -  [V09] ESCALA 1-1-1 |22-45 INSTA| VSL2 (ABO) =,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 -  [I07] ESCALA 1-1-1 |22-45 INSTA| VSL2 (ABO),,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 -  [V20] ESCALA 1-1-4 |LAL 1%,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 -  [V29] LAL 5% (1-1-1),,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,RUBENS,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,FX - [VX ]  Advantage+ Campanha — 2 Campanha,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 -  [V20- V29] Advantage+  Campanha,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,H3 (SEGMT. 01) | V58,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,H1 (INTELIGENTE) ADV+ | V95,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,ASC LLA 1%+ (247),,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,ASC LLA 2%+ (247),,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,[F1] - ESCALA- V55_T197 —,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,[C01] ZONA DE FORMAÇÃO (COMPRA),,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,[C04] ZONA DE ESCALA CBO — Cópia,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,[00] ZONA DE FORMAÇÃO (COMPRA),,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 - ZONA DE FORMAÇÃO DO PÚBLICO (ABO) 1-5-1 (FIXA),,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F1 - [V13] TESTE CRIATIVO (1-10-1),,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F2 -  [V04] VSL 02 TESTE PÚBLICO  (CBO) 1-3-3 — Cópia — Cópia — Cópia,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,[07/11/24] [MDA] [Q] [AUTO] [VENDAS] [REMARKETING] [KIWIFY],,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,[MOF] VSL PAGE VIEW,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,[BOF] CHECKOUT,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,(F1) TESTE DE CRIATIVO 1-5-1 07/11 (ABO) = R$6/D = 7 DIAS,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 -  [V04] ESCALA 1-1-1 |22-45 INSTA| VSL2 (ABO) = 50/DIA — Cópia,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 -  [V20] ESCALA 1-1-1 |22-34INSTA| VSL2 (CBO) =,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 -  [V20] ESCALA 1-3-1 |22-45 INSTA| VSL2 (ABO) = 495,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 -  [V20] ESCALA 1-1-4 |22-45 INSTA| VSL2 (ABO) = 495,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 -  [V23] ESCALA 1-1-1 |22-45 INSTA| VSL2 (ABO) =,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 -  [V20] ML 22-45 (1-1-1),,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 -  [V29] 25-44 HM - INSTA+FACE (1-1-1) — Cópia,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F2 -   H 25-44 (1-1-3),,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F1.5 - [RMKT] ESTEIRA DE CRIATIVOS (01) 1-3-X,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 -  [V90 - V99] Advantage+ Campanha,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,H1 (INTELIGENTE) ADV+ | V49,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,[11/08/25] [MDA] [F] [AUTO] [VENDAS] [F4] [ARENA 197],,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,[20/10/25] [MDA] [F] [AUTO] [VENDAS] [LKL COMPRADORES] [VSL B] [TESTE DE CRIATIVO] [OLD PIXEL] [1],,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,"[11/11/25] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL A] [R$ 397,00] [1]",,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,"[03/01/26] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [5]",,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F9 - [C04] 21/09 (CBO) 1-1-3 — Cópia,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F9 - [C03] 21/09 (CBO) 1-1-3,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F2- TESTE CONTÍNUO 14/10 (CBO) 1-3-2,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F5 - ZONA DE ESCALA FIXA (ABO) 1-7-1,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F2 - [V04] VSL TESTE PÚBLICO  (CBO) 1-3-1,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F2 -  [V04] LP TESTE PÚBLICO  (CBO) 1-3-3,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 -  [V20] ESCALA 1-1-1 |LAL 1%,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F4 -  [V20] T1 - VALIDAÇÃO DE PUBLICO (CBO) 1-3-1,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 -  [V29] 25-44 HM - INSTA+FACE (1-1-1) — Cópia,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F2 -   H 25-44 (1-1-3),,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F2 -  [V34] H 25-44 (1-1-1),,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 -  [V34] ESCALA 1-1-1 |22-45 INSTA| VSL2 — Cópia,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F2 -  [V34] TESTE DE PUBLICO 1-3-1 (ABO) — Cópia,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 -  [V20] ESCALA 1-1-1 |22-45 INSTA REELS|,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F2 - CBO [V22 ] TESTE DE PUBLICOS (01) 1-X-1  VSL 2,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F2 - [V44] TESTE DE PUBLICOS (PB.01) 1-1-1  VSL 2,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F2 - [VX] TESTE DE PUBLICOS  1-X-1  VSL 2,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 -  [V22] Advantage+  Campanha  Campanha,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 -  [V58] Advantage+  Campanha Campanha Campanha,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 -  [V70 - V79] Advantage+  Campanha,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,[17/10/25] [MDA] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL B] [OLD PIXEL] [4],,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,"[18/11/25] [LVC] [F] [AUTO] [VENDAS] [LKL COMPRADORES] [VSL B] [R$ 197,00] [1]",,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,"[17/11/25] [MDA] [F] [AUTO] [VENDAS] [LKL COMPRADORES] [VSL A] [R$ 397,00] [1] - PIXEL ERRADO",,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,"[17/11/25] [MDA] [F] [AUTO] [VENDAS] [LKL COMPRADORES] [VSL C] [R$ 397,00] [1] - PIXEL ERRADO",,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,"[24/11/25] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL A] [PIXEL ANTIGO] [R$ 347,00] [3]",,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,[C04] ZONA DE FORMAÇÃO (COMPRA),,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,[C04] ZONA DE ESCALA CBO — Cópia,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,[CTEST] 21/09 (CBO) 1-1-3,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F9 - [C04] 02/10 (CBO) 1-1-3 — Cópia — Cópia,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F6 - [V04] 02 ESCALA VERTICAL PÚBLICO (CBO) 1-3-1,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 -  [V15] ESCALA 1-1-1 |22-45 INSTA| VSL2 (ABO) = 50/DIA — Cópia,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 -  [V14] ESCALA 1-1-1 |22-45 INSTA| VSL2 (ABO) = 497 — Cópia,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 -  [V20] LAL 1%,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 -  [V40] ESCALA 1-1-1 |22-45 INSTA| VSL2,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 -  [V20] ESCALA 1-1-1 |LAL 1%,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F4 -  [V38] T1 - VALIDAÇÃO DE PUBLICO (CBO) 1-3-1 — Cópia,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 -  [H 22-45 - INSTA] (1-1-X),,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 -  [V29] 25-44 HM - INSTA+FACE (1-1-1) — Cópia,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 -  [V34] ESCALA 1-1-1 |22-45 INSTA| VSL2 — Cópia — Cópia,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 -  [V41] ESCALA 1-1-1 |22-45 INSTA| VSL2 (ABO) = — Cópia,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 - [V22] ESCALA HORIZONTAL (01) 1-1-1 | OPEN | VSL 2 | CBO — Cópia,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,H2 (LLA 1%) | V22,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,H1 (INTELIGENTE) ADV+ | V58,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,[F1] - ESCALA- V50_2%_T197,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,[29/07/25] [MDA] [F] [AUTO] [VENDAS] [F4] [ARENA 197] [MAX CONV],,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,[04/08/25] [MDA] [F] [AUTO] [VENDAS] [F2] [VALIDAÇÃO] [AD117] [197],,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,"[17/11/25] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL A] [R$ 397,00] [1] - PIXEL ERRADO",,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,"[24/11/25] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [PIXEL ANTIGO] [R$ 397,00] [3]",,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,"[25/11/25] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL A] [PIXEL ANTIGO] [R$ 347,00] [1]",,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,"[12/02/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [6]",,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F9 - [C04] 21/09 (CBO) 1-1-3 — Cópia,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F9 - [C04] 03/10 (CBO) 1-1-1,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F4 - VALIDAÇÃO DO PÚBLICO {PB. 01 OPEN} (CBO) 1-3-3 — Cópia,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 -  [V04] ESCALA 1-1-1 |22-45 INSTA| VSL2 (ABO) = 50/DIA,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,RUBENS,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F0 - ENGAJAMENTO REELS (MANYCHAT),,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 -  [VX] Advantage+  [V60-V69] Campanha,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,[F1] - ASC [SCALING] - CAMPEÕES Campanha,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,H1 (INTELIGENTE) ADV+ | V58,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,[F2] - CLONES - V15_T247,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F1 - ASC [SCALING] -LLA 1% (247),,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,[F2] - CLONES - V58_T197,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,[F2] - CLONES - V50_T197,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,[F2] - CLONES - V48_T197 >>>,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,[30/07/25] [MDA] [Q] [AUTO] [VENDAS] [REMARKETING] [197],,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,[16/10/25] [MDA] [F] [AUTO] [VENDAS] [LKL COMPRADORES] [VSL B] [2],,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,"[11/11/25] [MDA] [F] [AUTO] [VENDAS] [LKL COMPRADORES] [VSL A] [R$ 397,00] [1]",,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,"[17/11/25] [MDA] [Q] [AUTO] [VENDAS] [REMARKETING] [PÁGINA HOME] [R$ 197,00] [1]",,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,"[17/11/25] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 397,00] [1]",,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,"[18/11/25] [MDA] [Q] [AUTO] [VENDAS] [REMARKETING] [VSL C] [R$ 197,00] [1]",,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,"[03/12/25] [MDA] [F] [AUTO] [VENDAS] [LKL COMPRADORES] [VSL A] [PIXEL ANTIGO] [R$ 347,00] [2]",,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,"[19/12/25] [MDA] [F] [AUTO] [VENDAS] [LKL COMPRADORES] [VSL A] [R$ 197,00] [2]",,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,"[22/12/25] [MDA] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL A] [R$ 197,00] [4]",,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,"[03/01/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [5]",,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,"[31/01/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [5]",,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,[C04] ZONA DE ESCALA CBO — Cópia — Cópia — Cópia — Cópia — Cópia — Cópia,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,(F3) [V04] ESCALA 1-1-1 |P.01| 05/11 (CBO) = 247/DIA,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F9 - [V05] 12/10 (CBO) 1-1-3,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F0 - 07 ESCALA DIÁRIA {PB. 01 OPEN} (CBO) 1-1-1,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F2 -  [V04] VSL 01 TESTE PÚBLICO  (CBO) 1-3-3,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F1 - [V16] VSL 2 - TESTE CRIATIVO,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 -  [V15] ESCALA 1-1-1 |25-34INSTA| VSL2 (ABO) = 50/DIA —,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 -  [V15] ESCALA 1-1-1 |22-45 INSTA| VSL2 (ABO) = 50/DIA — Cópia — Cópia,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 -  [V16] ESCALA 1-1-1 |22-45 INSTA| VSL2 (ABO) = 497,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F2 -  CBO TEST LAL 1%,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F2 -  CBO TEST [M 22 -45],,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 -  [V38] - LAL 1% (1-1-1),,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 - [V20]  LAL 2%  INSTA+ FACE (1-1-1),,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 -  [V39] OPEN 25 - 44  (1-1-1),,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 -  [V34] ESCALA 1-1-1 |22-45 INSTA| VSL2,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F3 -  [V20] ESCALA 1-1-1 |22-45 INSTA FEED|,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,F4 - [VX] ESCALA PUBLICO (PB-01) 1-X-1- | 22-45 INSTA | VSL 2 | ABO,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,[26/09/25] [MDA] [F] [AUTO] [VENDAS] [F3] [2] [TESTE DE CRIATIVOS] [VSL A],,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,"[11/11/25] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 397,00] [1]",,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,"[17/11/25] [MDA] [Q] [AUTO] [VENDAS] [REMARKETING] [VSL A] [R$ 397,00] [1] - PIXEL ERRADO",,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,"[17/11/25] [MDA] [F] [AUTO] [VENDAS] [LKL COMPRADORES] [VSL C] [R$ 397,00] [1]",,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-03-10,,"[20/11/25] [MDA] [F] [AUTO] [VENDAS] [LKL 2% COMPRADORES] [VSL C] [R$ 397,00] [1]",,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
